Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_SCORE,Segment
12840.0,144,7,4041.97,3,4,5,345,Loyal Customers
12841.0,5,40,7540.68,5,5,5,555,Champions
12842.0,70,4,1917.99,3,3,4,334,Need Attention
12843.0,66,30,6588.41,3,5,5,355,Loyal Customers
12844.0,29,4,648.6,4,3,3,433,Potential Loyalists
12845.0,267,4,354.09,2,3,2,232,At Risk
12846.0,682,1,15.58,1,1,1,111,Hibernating
12847.0,22,2,1636.8999999999999,4,2,4,424,Potential Loyalists
12848.0,676,1,208.0,1,1,1,111,Hibernating
12849.0,31,6,3090.56,4,4,5,445,Loyal Customers
12850.0,446,1,330.0,1,1,2,112,Hibernating
12851.0,97,2,284.13,3,2,1,321,About to Sleep
12852.0,295,1,311.55,2,1,2,212,Hibernating
12853.0,135,11,3907.5,3,5,5,355,Loyal Customers
12854.0,79,7,2994.02,3,4,5,345,Loyal Customers
12855.0,373,4,650.9399999999999,2,3,3,233,At Risk
12856.0,8,6,2179.93,5,4,4,544,Champions
12857.0,211,6,3688.0,2,4,5,245,At Risk
12858.0,383,1,177.92,2,1,1,211,Hibernating
12859.0,459,1,575.1,1,1,2,112,Hibernating
12860.0,693,1,55.47,1,1,1,111,Hibernating
12861.0,620,1,68.25,1,1,1,111,Hibernating
12862.0,426,2,1008.3199999999999,1,2,3,123,Hibernating
12863.0,52,6,2792.5499999999997,4,4,4,444,Loyal Customers
12864.0,138,2,299.57,3,2,2,322,About to Sleep
12865.0,26,4,3323.47,4,3,5,435,Potential Loyalists
12866.0,283,3,1227.35,2,3,3,233,At Risk
12867.0,26,13,7913.29,4,5,5,455,Loyal Customers
12868.0,186,8,2247.06,3,4,4,344,Loyal Customers
12869.0,682,1,337.66999999999996,1,1,2,112,Hibernating
12870.0,375,3,1676.95,2,3,4,234,At Risk
12871.0,84,3,744.02,3,3,3,333,Need Attention
12872.0,327,12,3685.4900000000002,2,5,5,255,Can't Lose
12873.0,282,3,2027.3,2,3,4,234,At Risk
12874.0,385,2,948.42,2,2,3,223,Hibernating
12875.0,143,5,1356.99,3,4,4,344,Loyal Customers
12876.0,58,4,4081.79,4,3,5,435,Potential Loyalists
12877.0,4,20,2955.17,5,5,4,554,Champions
12878.0,236,2,854.99,2,2,3,223,Hibernating
12879.0,45,3,573.22,4,3,2,432,Potential Loyalists
12880.0,382,2,640.13,2,2,3,223,Hibernating
12881.0,276,1,298.0,2,1,2,212,Hibernating
12882.0,9,2,1463.04,5,2,4,524,Potential Loyalists
12883.0,25,4,703.47,4,3,3,433,Potential Loyalists
12884.0,88,1,309.05,3,1,2,312,About to Sleep
12885.0,63,3,1175.22,3,3,3,333,Need Attention
12886.0,68,2,1378.4,3,2,4,324,About to Sleep
12887.0,384,1,222.4,2,1,1,211,Hibernating
12888.0,214,2,354.12,2,2,2,222,Hibernating
12889.0,381,4,385.46000000000004,2,3,2,232,At Risk
12890.0,24,2,717.27,4,2,3,423,Potential Loyalists
12891.0,186,11,840.5,3,5,3,353,Loyal Customers
12892.0,397,1,263.38,2,1,1,211,Hibernating
12893.0,31,1,188.14,4,1,1,411,Promising
12894.0,575,1,157.35,1,1,1,111,Hibernating
12895.0,42,2,372.8,4,2,2,422,Potential Loyalists
12897.0,205,4,514.25,2,3,2,232,At Risk
12898.0,464,2,310.96000000000004,1,2,2,122,Hibernating
12899.0,414,1,366.4,1,1,2,112,Hibernating
12900.0,422,1,340.33,1,1,2,112,Hibernating
12901.0,9,28,17654.54,5,5,5,555,Champions
12902.0,265,1,138.68,2,1,1,211,Hibernating
12903.0,429,1,833.53,1,1,3,113,Hibernating
12904.0,18,2,509.58,5,2,2,522,Potential Loyalists
12905.0,577,2,1018.42,1,2,3,123,Hibernating
12906.0,12,5,2919.81,5,4,4,544,Champions
12907.0,396,2,508.91,2,2,2,222,Hibernating
12908.0,176,5,1776.0,3,4,4,344,Loyal Customers
12909.0,40,8,3103.19,4,4,5,445,Loyal Customers
12910.0,23,13,5796.52,4,5,5,455,Loyal Customers
12911.0,552,1,1680.47,1,1,4,114,Hibernating
12912.0,3,5,1662.3,5,4,4,544,Champions
12913.0,5,13,6700.860000000001,5,5,5,555,Champions
12914.0,401,1,223.98,2,1,1,211,Hibernating
12915.0,149,4,1174.75,3,3,3,333,Need Attention
12916.0,139,7,4654.0199999999995,3,4,5,345,Loyal Customers
12917.0,128,6,4359.2,3,4,5,345,Loyal Customers
12918.0,626,1,10953.5,1,1,5,115,Hibernating
12919.0,8,6,1335.19,5,4,4,544,Champions
12920.0,17,4,488.09000000000003,5,3,2,532,Potential Loyalists
12921.0,9,74,35921.04,5,5,5,555,Champions
12922.0,161,1,405.38,3,1,2,312,About to Sleep
12923.0,64,3,789.87,3,3,3,333,Need Attention
12924.0,88,12,2469.4,3,5,4,354,Loyal Customers
12925.0,5,3,729.3299999999999,5,3,3,533,Potential Loyalists
12926.0,411,4,1548.46,1,3,4,134,At Risk
12927.0,395,1,197.31,2,1,1,211,Hibernating
12928.0,35,12,4304.89,4,5,5,455,Loyal Customers
12929.0,312,1,117.85,2,1,1,211,Hibernating
12930.0,78,2,415.8,3,2,2,322,About to Sleep
12931.0,22,57,92347.34,4,5,5,455,Loyal Customers
12932.0,539,8,1698.56,1,4,4,144,At Risk
12933.0,24,8,1687.03,4,4,4,444,Loyal Customers
12934.0,737,1,181.65,1,1,1,111,Hibernating
12935.0,2,15,4243.86,5,5,5,555,Champions
12936.0,17,4,1063.9,5,3,3,533,Potential Loyalists
12937.0,15,9,3097.61,5,5,5,555,Champions
12938.0,26,1,114.14,4,1,1,411,Promising
12939.0,64,20,25264.8,3,5,5,355,Loyal Customers
12940.0,55,2,913.54,4,2,3,423,Potential Loyalists
12941.0,724,1,377.49,1,1,2,112,Hibernating
12942.0,131,3,942.65,3,3,3,333,Need Attention
12943.0,558,2,496.5,1,2,2,122,Hibernating
12944.0,36,2,604.51,4,2,2,422,Potential Loyalists
12945.0,288,2,900.11,2,2,3,223,Hibernating
12946.0,437,1,324.45,1,1,2,112,Hibernating
12947.0,144,6,1908.03,3,4,4,344,Loyal Customers
12948.0,16,9,2317.43,5,5,4,554,Champions
12949.0,31,22,15526.7,4,5,5,455,Loyal Customers
12950.0,2,3,1843.0,5,3,4,534,Potential Loyalists
12951.0,9,15,3213.7200000000003,5,5,5,555,Champions
12952.0,6,4,1387.79,5,3,4,534,Potential Loyalists
12953.0,10,2,828.8100000000001,5,2,3,523,Potential Loyalists
12954.0,639,1,162.45,1,1,1,111,Hibernating
12955.0,1,11,4757.16,5,5,5,555,Champions
12956.0,306,4,521.89,2,3,2,232,At Risk
12957.0,10,13,8706.97,5,5,5,555,Champions
12958.0,400,2,539.49,2,2,2,222,Hibernating
12959.0,484,1,150.95,1,1,1,111,Hibernating
12960.0,414,4,1322.07,1,3,4,134,At Risk
12961.0,379,1,211.99,2,1,1,211,Hibernating
12962.0,7,2,266.39,5,2,1,521,Potential Loyalists
12963.0,8,12,3601.59,5,5,5,555,Champions
12964.0,437,1,132.24,1,1,1,111,Hibernating
12965.0,89,1,771.91,3,1,3,313,About to Sleep
12966.0,10,1,160.18,5,1,1,511,New Customers
12967.0,358,3,4306.92,2,3,5,235,At Risk
12968.0,112,1,135.95,3,1,1,311,About to Sleep
12969.0,603,1,122.45,1,1,1,111,Hibernating
12970.0,7,10,1524.97,5,5,4,554,Champions
12971.0,4,116,15972.79,5,5,5,555,Champions
12972.0,414,4,1161.2,1,3,3,133,At Risk
12973.0,414,1,385.55,1,1,2,112,Hibernating
12974.0,198,2,408.95,2,2,2,222,Hibernating
12975.0,437,6,2100.09,1,4,4,144,At Risk
12976.0,212,8,3156.38,2,4,5,245,At Risk
12977.0,156,4,517.63,3,3,2,332,Need Attention
12978.0,385,5,2502.82,2,4,4,244,At Risk
12979.0,729,1,517.7,1,1,2,112,Hibernating
12980.0,158,21,16245.78,3,5,5,355,Loyal Customers
12981.0,30,2,372.21999999999997,4,2,2,422,Potential Loyalists
12982.0,243,8,2744.81,2,4,4,244,At Risk
12983.0,598,1,490.08000000000004,1,1,2,112,Hibernating
12984.0,19,1,97.5,5,1,1,511,New Customers
12985.0,1,2,1239.38,5,2,3,523,Potential Loyalists
12986.0,429,10,2729.84,1,5,4,154,Can't Lose
12987.0,74,5,1312.21,3,4,4,344,Loyal Customers
12988.0,292,1,535.32,2,1,2,212,Hibernating
12989.0,3,33,13551.75,5,5,5,555,Champions
12990.0,31,7,955.5,4,4,3,443,Loyal Customers
12991.0,23,3,764.82,4,3,3,433,Potential Loyalists
12992.0,725,1,93.35000000000001,1,1,1,111,Hibernating
12993.0,23,8,1259.6299999999999,4,4,4,444,Loyal Customers
12994.0,4,3,974.4200000000001,5,3,3,533,Potential Loyalists
12995.0,85,1,211.32,3,1,1,311,About to Sleep
12996.0,376,1,355.5,2,1,2,212,Hibernating
12997.0,22,8,2110.91,4,4,4,444,Loyal Customers
12998.0,493,3,920.08,1,3,3,133,At Risk
12999.0,196,3,455.88,2,3,2,232,At Risk
13000.0,107,4,1032.5,3,3,3,333,Need Attention
13001.0,4,33,24172.100000000002,5,5,5,555,Champions
13002.0,318,3,414.13,2,3,2,232,At Risk
13003.0,106,3,149.05,3,3,1,331,Need Attention
13004.0,12,36,11650.85,5,5,5,555,Champions
13005.0,174,4,999.68,3,3,3,333,Need Attention
13006.0,56,1,81.57,4,1,1,411,Promising
13007.0,580,1,175.25,1,1,1,111,Hibernating
13008.0,323,3,612.13,2,3,2,232,At Risk
13009.0,673,1,234.0,1,1,1,111,Hibernating
13010.0,374,2,330.12,2,2,2,222,Hibernating
13011.0,372,1,101.10000000000001,2,1,1,211,Hibernating
13012.0,9,11,2972.83,5,5,5,555,Champions
13013.0,1,29,12625.77,5,5,5,555,Champions
13014.0,11,11,5381.08,5,5,5,555,Champions
13015.0,53,11,6586.42,4,5,5,455,Loyal Customers
13016.0,73,3,789.89,3,3,3,333,Need Attention
13017.0,7,1,204.0,5,1,1,511,New Customers
13018.0,16,35,9763.16,5,5,5,555,Champions
13019.0,379,6,1229.95,2,4,3,243,At Risk
13020.0,563,2,618.96,1,2,3,123,Hibernating
13021.0,4,17,4887.24,5,5,5,555,Champions
13022.0,430,1,65.3,1,1,1,111,Hibernating
13023.0,64,3,1449.03,3,3,4,334,Need Attention
13024.0,471,2,555.87,1,2,2,122,Hibernating
13025.0,732,1,323.39,1,1,2,112,Hibernating
13026.0,1,9,1733.08,5,5,4,554,Champions
13027.0,114,19,17335.2,3,5,5,355,Loyal Customers
13028.0,23,2,661.3199999999999,4,2,3,423,Potential Loyalists
13029.0,31,5,1927.3,4,4,4,444,Loyal Customers
13030.0,11,2,1227.22,5,2,3,523,Potential Loyalists
13031.0,407,5,3419.27,2,4,5,245,At Risk
13032.0,52,9,2843.55,4,5,4,454,Loyal Customers
13033.0,357,2,220.55,2,2,1,221,Hibernating
13034.0,55,3,922.68,4,3,3,433,Potential Loyalists
13035.0,74,3,1364.2,3,3,4,334,Need Attention
13036.0,685,1,307.1,1,1,2,112,Hibernating
13037.0,138,12,3914.9500000000003,3,5,5,355,Loyal Customers
13038.0,80,3,908.46,3,3,3,333,Need Attention
13039.0,584,4,1010.73,1,3,3,133,At Risk
13040.0,9,2,676.99,5,2,3,523,Potential Loyalists
13041.0,451,4,799.13,1,3,3,133,At Risk
13042.0,598,3,1556.54,1,3,4,134,At Risk
13043.0,273,1,516.42,2,1,2,212,Hibernating
13044.0,291,11,4853.9,2,5,5,255,Can't Lose
13045.0,99,3,808.92,3,3,3,333,Need Attention
13046.0,31,3,949.25,4,3,3,433,Potential Loyalists
13047.0,32,24,8795.16,4,5,5,455,Loyal Customers
13048.0,14,9,4084.21,5,5,5,555,Champions
13049.0,64,4,1408.24,3,3,4,334,Need Attention
13050.0,15,35,12344.53,5,5,5,555,Champions
13051.0,579,2,155.8,1,2,1,121,Hibernating
13052.0,212,7,3168.53,2,4,5,245,At Risk
13053.0,622,1,127.65,1,1,1,111,Hibernating
13055.0,78,4,2321.11,3,3,4,334,Need Attention
13056.0,551,1,209.48,1,1,1,111,Hibernating
13057.0,530,3,722.09,1,3,3,133,At Risk
13058.0,25,3,271.40000000000003,4,3,1,431,Potential Loyalists
13059.0,250,10,2303.17,2,5,4,254,Can't Lose
13060.0,254,1,307.53,2,1,2,212,Hibernating
13061.0,72,1,248.61,3,1,1,311,About to Sleep
13062.0,191,1,346.98,2,1,2,212,Hibernating
13063.0,481,1,188.4,1,1,1,111,Hibernating
13064.0,13,6,1680.74,5,4,4,544,Champions
13065.0,373,5,1260.91,2,4,4,244,At Risk
13066.0,24,2,470.8,4,2,2,422,Potential Loyalists
13067.0,82,3,508.51,3,3,2,332,Need Attention
13068.0,10,2,344.0,5,2,2,522,Potential Loyalists
13069.0,1,38,9683.13,5,5,5,555,Champions
13070.0,192,4,751.7,2,3,3,233,At Risk
13071.0,612,1,129.22,1,1,1,111,Hibernating
13072.0,267,1,177.15,2,1,1,211,Hibernating
13073.0,411,2,418.08,1,2,2,122,Hibernating
13074.0,511,4,1378.74,1,3,4,134,At Risk
13075.0,130,1,919.61,3,1,3,313,About to Sleep
13076.0,458,1,135.4,1,1,1,111,Hibernating
13077.0,1,11,3064.67,5,5,5,555,Champions
13078.0,3,57,29532.45,5,5,5,555,Champions
13079.0,4,6,419.18,5,4,2,542,Champions
13080.0,179,4,280.73,3,3,1,331,Need Attention
13081.0,12,28,59205.15,5,5,5,555,Champions
13082.0,126,21,7335.75,3,5,5,355,Loyal Customers
13083.0,4,3,395.43,5,3,2,532,Potential Loyalists
13084.0,492,1,122.39999999999999,1,1,1,111,Hibernating
13085.0,158,8,2433.28,3,4,4,344,Loyal Customers
13086.0,383,1,439.33000000000004,2,1,2,212,Hibernating
13087.0,726,1,313.64,1,1,2,112,Hibernating
13088.0,417,1,236.11,1,1,1,111,Hibernating
13089.0,3,203,116737.86,5,5,5,555,Champions
13090.0,9,24,14103.09,5,5,5,555,Champions
13091.0,28,3,2321.82,4,3,4,434,Potential Loyalists
13092.0,71,12,2140.28,3,5,4,354,Loyal Customers
13093.0,276,55,54943.65,2,5,5,255,Can't Lose
13094.0,21,13,2433.1200000000003,4,5,4,454,Loyal Customers
13095.0,71,1,74.39999999999999,3,1,1,311,About to Sleep
13096.0,394,1,419.70000000000005,2,1,2,212,Hibernating
13097.0,33,28,13389.22,4,5,5,455,Loyal Customers
13098.0,1,28,28882.44,5,5,5,555,Champions
13099.0,99,1,207.35999999999999,3,1,1,311,About to Sleep
13101.0,234,4,695.4,2,3,3,233,At Risk
13102.0,1,37,11696.92,5,5,5,555,Champions
13103.0,40,3,709.64,4,3,3,433,Potential Loyalists
13104.0,3,9,1709.1,5,5,4,554,Champions
13105.0,436,1,72.0,1,1,1,111,Hibernating
13106.0,133,2,603.46,3,2,2,322,About to Sleep
13107.0,44,9,5253.07,4,5,5,455,Loyal Customers
13108.0,373,2,1098.52,2,2,3,223,Hibernating
13109.0,60,3,1134.03,3,3,3,333,Need Attention
13110.0,31,12,2957.4700000000003,4,5,4,454,Loyal Customers
13111.0,719,1,321.88000000000005,1,1,2,112,Hibernating
13112.0,541,1,20.6,1,1,1,111,Hibernating
13113.0,1,37,18625.73,5,5,5,555,Champions
13114.0,731,1,234.38,1,1,1,111,Hibernating
13115.0,12,10,5494.7,5,5,5,555,Champions
13116.0,138,1,501.14,3,1,2,312,About to Sleep
13117.0,22,18,2643.81,4,5,4,454,Loyal Customers
13118.0,20,9,2415.41,4,5,4,454,Loyal Customers
13119.0,669,1,134.9,1,1,1,111,Hibernating
13120.0,239,1,30.599999999999998,2,1,1,211,Hibernating
13121.0,269,1,283.73,2,1,1,211,Hibernating
13122.0,94,2,922.39,3,2,3,323,About to Sleep
13123.0,473,2,506.75,1,2,2,122,Hibernating
13124.0,90,4,4782.45,3,3,5,335,Need Attention
13125.0,524,1,158.57,1,1,1,111,Hibernating
13126.0,5,13,3998.25,5,5,5,555,Champions
13127.0,78,1,259.17,3,1,1,311,About to Sleep
13128.0,631,1,263.5,1,1,1,111,Hibernating
13129.0,452,2,233.25,1,2,1,121,Hibernating
13130.0,94,1,64.0,3,1,1,311,About to Sleep
13131.0,23,7,3313.77,4,4,5,445,Loyal Customers
13132.0,262,1,77.3,2,1,1,211,Hibernating
13133.0,274,3,200.45000000000002,2,3,1,231,At Risk
13134.0,86,6,2475.23,3,4,4,344,Loyal Customers
13135.0,197,2,3371.45,2,2,5,225,Hibernating
13136.0,56,13,6274.56,4,5,5,455,Loyal Customers
13137.0,11,16,7712.7,5,5,5,555,Champions
13138.0,22,7,1467.24,4,4,4,444,Loyal Customers
13139.0,16,8,8202.98,5,4,5,545,Champions
13140.0,108,5,1215.68,3,4,3,343,Loyal Customers
13141.0,85,17,7668.58,3,5,5,355,Loyal Customers
13142.0,19,1,307.09,5,1,2,512,New Customers
13143.0,585,1,405.1,1,1,2,112,Hibernating
13144.0,333,2,135.35,2,2,1,221,Hibernating
13145.0,40,7,1423.52,4,4,4,444,Loyal Customers
13146.0,26,1,228.91,4,1,1,411,Promising
13147.0,10,4,712.8000000000001,5,3,3,533,Potential Loyalists
13148.0,29,26,8621.81,4,5,5,455,Loyal Customers
13149.0,14,4,1676.06,5,3,4,534,Potential Loyalists
13150.0,484,3,449.96999999999997,1,3,2,132,At Risk
13151.0,296,3,2580.7400000000002,2,3,4,234,At Risk
13152.0,417,7,2146.38,1,4,4,144,At Risk
13153.0,6,1,486.22,5,1,2,512,New Customers
13154.0,399,3,1624.84,2,3,4,234,At Risk
13155.0,33,6,1750.18,4,4,4,444,Loyal Customers
13156.0,385,3,1586.54,2,3,4,234,At Risk
13157.0,49,9,5687.36,4,5,5,455,Loyal Customers
13158.0,95,5,1508.18,3,4,4,344,Loyal Customers
13159.0,9,4,1437.85,5,3,4,534,Potential Loyalists
13160.0,22,1,91.8,4,1,1,411,Promising
13161.0,313,2,478.88,2,2,2,222,Hibernating
13162.0,122,16,9275.49,3,5,5,355,Loyal Customers
13163.0,610,1,17.65,1,1,1,111,Hibernating
13164.0,569,2,372.2,1,2,2,122,Hibernating
13165.0,46,3,1451.16,4,3,4,434,Potential Loyalists
13166.0,283,2,884.18,2,2,3,223,Hibernating
13167.0,19,5,1125.15,5,4,3,543,Champions
13168.0,36,5,1875.31,4,4,4,444,Loyal Customers
13169.0,64,3,840.08,3,3,3,333,Need Attention
13170.0,27,1,116.00999999999999,4,1,1,411,Promising
13171.0,22,3,468.41,4,3,2,432,Potential Loyalists
13172.0,400,1,69.6,2,1,1,211,Hibernating
13173.0,4,11,2639.35,5,5,4,554,Champions
13174.0,16,12,9494.84,5,5,5,555,Champions
13175.0,582,2,831.45,1,2,3,123,Hibernating
13176.0,46,1,492.84,4,1,2,412,Promising
13177.0,65,2,512.2,3,2,2,322,About to Sleep
13178.0,26,21,14059.19,4,5,5,455,Loyal Customers
13179.0,619,1,572.3100000000001,1,1,2,112,Hibernating
13180.0,607,1,86.10000000000001,1,1,1,111,Hibernating
13181.0,381,1,359.69,2,1,2,212,Hibernating
13182.0,45,1,121.18,4,1,1,411,Promising
13183.0,8,15,7036.18,5,5,5,555,Champions
13184.0,15,10,1701.29,5,5,4,554,Champions
13185.0,268,1,71.4,2,1,1,211,Hibernating
13186.0,40,3,1575.89,4,3,4,434,Potential Loyalists
13187.0,337,4,367.01,2,3,2,232,At Risk
13188.0,11,1,114.60000000000001,5,1,1,511,New Customers
13189.0,19,2,260.68,5,2,1,521,Potential Loyalists
13190.0,544,3,570.66,1,3,2,132,At Risk
13191.0,658,1,164.69,1,1,1,111,Hibernating
13192.0,95,6,2558.58,3,4,4,344,Loyal Customers
13193.0,61,1,117.88,3,1,1,311,About to Sleep
13194.0,136,2,472.78,3,2,2,322,About to Sleep
13195.0,414,1,172.38,1,1,1,111,Hibernating
13196.0,11,7,3068.84,5,4,5,545,Champions
13197.0,610,1,373.01000000000005,1,1,2,112,Hibernating
13198.0,10,8,4974.2300000000005,5,4,5,545,Champions
13199.0,4,67,16432.89,5,5,5,555,Champions
13200.0,19,4,870.09,5,3,3,533,Potential Loyalists
13201.0,502,4,1240.6100000000001,1,3,3,133,At Risk
13202.0,394,7,1580.3,2,4,4,244,At Risk
13203.0,10,10,2648.25,5,5,4,554,Champions
13204.0,731,1,966.6600000000001,1,1,3,113,Hibernating
13205.0,443,1,2803.2,1,1,4,114,Hibernating
13206.0,400,13,8377.32,2,5,5,255,Can't Lose
13207.0,15,4,535.86,5,3,2,532,Potential Loyalists
13208.0,59,9,1988.5,4,5,4,454,Loyal Customers
13209.0,30,13,8509.51,4,5,5,455,Loyal Customers
13210.0,94,1,353.48,3,1,2,312,About to Sleep
13211.0,10,10,2729.32,5,5,4,554,Champions
13212.0,20,3,788.08,4,3,3,433,Potential Loyalists
13213.0,57,11,3851.52,4,5,5,455,Loyal Customers
13214.0,418,7,3264.23,1,4,5,145,At Risk
13215.0,402,1,81.6,2,1,1,211,Hibernating
13216.0,268,1,333.74,2,1,2,212,Hibernating
13217.0,122,4,666.48,3,3,3,333,Need Attention
13218.0,127,1,62.63999999999999,3,1,1,311,About to Sleep
13219.0,618,1,76.23,1,1,1,111,Hibernating
13220.0,78,5,1336.0900000000001,3,4,4,344,Loyal Customers
13221.0,240,2,847.41,2,2,3,223,Hibernating
13222.0,577,1,88.5,1,1,1,111,Hibernating
13223.0,200,6,969.1200000000001,2,4,3,243,At Risk
13224.0,60,2,2155.95,3,2,4,324,About to Sleep
13225.0,3,16,16260.07,5,5,5,555,Champions
13226.0,273,2,312.46,2,2,2,222,Hibernating
13227.0,202,1,257.7,2,1,1,211,Hibernating
13228.0,81,1,358.0,3,1,2,312,About to Sleep
13229.0,226,1,160.95,2,1,1,211,Hibernating
13230.0,4,30,6360.78,5,5,5,555,Champions
13232.0,13,7,1357.6,5,4,4,544,Champions
13233.0,74,4,1176.46,3,3,3,333,Need Attention
13234.0,673,2,356.95,1,2,2,122,Hibernating
13235.0,212,1,1031.07,2,1,3,213,Hibernating
13236.0,25,2,744.85,4,2,3,423,Potential Loyalists
13237.0,388,1,643.0,2,1,3,213,Hibernating
13238.0,17,6,1006.63,5,4,3,543,Champions
13239.0,262,5,1594.69,2,4,4,244,At Risk
13240.0,96,8,1738.52,3,4,4,344,Loyal Customers
13241.0,412,1,115.58,1,1,1,111,Hibernating
13242.0,112,7,699.4,3,4,3,343,Loyal Customers
13243.0,203,5,1278.04,2,4,4,244,At Risk
13244.0,93,1,121.74000000000001,3,1,1,311,About to Sleep
13245.0,51,2,989.22,4,2,3,423,Potential Loyalists
13246.0,18,11,3387.43,5,5,5,555,Champions
13247.0,18,4,501.12,5,3,2,532,Potential Loyalists
13248.0,125,2,465.68,3,2,2,322,About to Sleep
13249.0,92,9,1608.93,3,5,4,354,Loyal Customers
13250.0,461,2,256.04,1,2,1,121,Hibernating
13251.0,402,1,252.68,2,1,1,211,Hibernating
13252.0,394,2,399.3,2,2,2,222,Hibernating
13253.0,157,4,2951.11,3,3,4,334,Need Attention
13254.0,376,1,51.410000000000004,2,1,1,211,Hibernating
13255.0,9,3,904.46,5,3,3,533,Potential Loyalists
13257.0,436,1,149.75,1,1,1,111,Hibernating
13258.0,12,5,1035.18,5,4,3,543,Champions
13259.0,62,9,1433.38,3,5,4,354,Loyal Customers
13260.0,61,1,557.62,3,1,2,312,About to Sleep
13261.0,269,2,944.1,2,2,3,223,Hibernating
13262.0,263,3,573.45,2,3,2,232,At Risk
13263.0,1,39,8704.69,5,5,5,555,Champions
13264.0,443,1,722.5600000000001,1,1,3,113,Hibernating
13265.0,53,5,2107.66,4,4,4,444,Loyal Customers
13266.0,11,19,6135.04,5,5,5,555,Champions
13267.0,3,36,9758.26,5,5,5,555,Champions
13268.0,18,11,3214.69,5,5,5,555,Champions
13269.0,1,28,8891.7,5,5,5,555,Champions
13270.0,366,1,1180.0,2,1,3,213,Hibernating
13271.0,37,1,217.38,4,1,1,411,Promising
13272.0,31,2,276.56,4,2,1,421,Potential Loyalists
13273.0,113,1,138.98,3,1,1,311,About to Sleep
13274.0,409,1,360.85,2,1,2,212,Hibernating
13275.0,384,2,241.66,2,2,1,221,Hibernating
13276.0,64,5,1939.26,3,4,4,344,Loyal Customers
13277.0,16,7,523.3,5,4,2,542,Champions
13278.0,41,4,1435.85,4,3,4,434,Potential Loyalists
13279.0,78,1,137.75,3,1,1,311,About to Sleep
13280.0,122,7,2322.63,3,4,4,344,Loyal Customers
13281.0,439,1,350.85,1,1,2,112,Hibernating
13282.0,18,4,1313.19,5,3,4,534,Potential Loyalists
13283.0,60,4,373.36,3,3,2,332,Need Attention
13284.0,331,1,201.19,2,1,1,211,Hibernating
13285.0,23,6,3364.59,4,4,5,445,Loyal Customers
13286.0,600,1,734.91,1,1,3,113,Hibernating
13287.0,603,3,781.59,1,3,3,133,At Risk
13288.0,443,5,927.61,1,4,3,143,At Risk
13289.0,724,1,307.95,1,1,2,112,Hibernating
13290.0,438,1,208.63,1,1,1,111,Hibernating
13291.0,156,11,3320.84,3,5,5,355,Loyal Customers
13292.0,39,5,994.51,4,4,3,443,Loyal Customers
13293.0,392,6,1192.94,2,4,3,243,At Risk
13294.0,190,3,1689.53,2,3,4,234,At Risk
13295.0,360,4,1101.97,2,3,3,233,At Risk
13296.0,137,6,792.51,3,4,3,343,Loyal Customers
13297.0,8,7,4368.62,5,4,5,545,Champions
13298.0,1,1,360.0,5,1,2,512,New Customers
13299.0,268,3,1218.7,2,3,3,233,At Risk
13300.0,169,3,1285.51,3,3,4,334,Need Attention
13301.0,104,4,618.09,3,3,2,332,Need Attention
13302.0,155,2,159.2,3,2,1,321,About to Sleep
13303.0,400,1,61.72,2,1,1,211,Hibernating
13304.0,351,4,1217.99,2,3,3,233,At Risk
13305.0,4,16,3754.71,5,5,5,555,Champions
13306.0,430,1,53.65,1,1,1,111,Hibernating
13307.0,120,3,273.34,3,3,1,331,Need Attention
13308.0,23,4,1670.3700000000001,4,3,4,434,Potential Loyalists
13309.0,7,6,1706.3700000000001,5,4,4,544,Champions
13310.0,28,5,1541.2,4,4,4,444,Loyal Customers
13311.0,4,2,598.57,5,2,2,522,Potential Loyalists
13312.0,451,1,124.75,1,1,1,111,Hibernating
13313.0,22,12,3445.32,4,5,5,455,Loyal Customers
13314.0,2,3,775.94,5,3,3,533,Potential Loyalists
13315.0,689,1,310.26,1,1,2,112,Hibernating
13316.0,37,10,13191.57,4,5,5,455,Loyal Customers
13317.0,66,19,6486.091,3,5,5,355,Loyal Customers
13318.0,1,3,640.76,5,3,3,533,Potential Loyalists
13319.0,5,58,22082.5,5,5,5,555,Champions
13320.0,78,6,2228.1,3,4,4,344,Loyal Customers
13321.0,72,2,567.36,3,2,2,322,About to Sleep
13322.0,17,1,199.48000000000002,5,1,1,511,New Customers
13323.0,3,5,787.85,5,4,3,543,Champions
13324.0,36,18,10513.47,4,5,5,455,Loyal Customers
13325.0,82,1,675.3,3,1,3,313,About to Sleep
13326.0,432,1,281.76,1,1,1,111,Hibernating
13327.0,39,20,9879.48,4,5,5,455,Loyal Customers
13328.0,316,1,1308.48,2,1,4,214,Hibernating
13329.0,32,8,5112.97,4,4,5,445,Loyal Customers
13330.0,93,6,2806.18,3,4,4,344,Loyal Customers
13331.0,402,1,262.4,2,1,1,211,Hibernating
13332.0,14,1,350.9,5,1,2,512,New Customers
13333.0,411,3,1015.74,1,3,3,133,At Risk
13334.0,82,5,6263.75,3,4,5,345,Loyal Customers
13336.0,77,1,795.12,3,1,3,313,About to Sleep
13337.0,546,1,1575.26,1,1,4,114,Hibernating
13338.0,158,4,2445.62,3,3,4,334,Need Attention
13339.0,201,1,860.12,2,1,3,213,Hibernating
13340.0,45,12,22100.56,4,5,5,455,Loyal Customers
